vote_id,person_id,vote
h907-111.2009,J000289,Nay
h907-111.2009,K000370,Yea
h907-111.2009,K000372,Yea
h907-111.2009,R000582,Nay
h907-111.2009,R000583,Nay
h907-111.2009,S001165,Yea
h907-111.2009,S001175,Yea
h907-111.2009,T000038,Yea
h907-111.2009,W000413,Nay
h907-111.2009,W000792,Yea
h921-112.2011,B001231,Aye
h921-112.2011,B001274,Aye
h921-112.2011,B001275,Aye
h921-112.2011,D000600,Aye
h921-112.2011,F000445,Aye
h921-112.2011,G000546,Aye
h921-112.2011,G000560,Aye
h921-112.2011,G000562,Aye
h921-112.2011,H001036,Aye
h921-112.2011,J000289,Aye
h921-112.2011,L000574,Aye
h921-112.2011,M001181,Aye
h921-112.2011,R000582,Aye
h921-112.2011,R000583,Aye
h921-112.2011,S001165,Aye
h921-112.2011,S001175,Aye
h921-112.2011,W000413,Aye
s134-112.2012,M000303,Yea
s102-113.2013,B001230,Nay
s102-113.2013,B001261,Yea
s102-113.2013,M000303,Yea
s102-113.2013,M001111,Nay
s102-113.2013,R000122,Nay
s102-114.2016,B001230,Yea
s102-114.2016,B001261,Nay
s102-114.2016,G000562,Nay
s102-114.2016,M000303,Yea
s102-114.2016,M001111,Yea
s102-114.2016,R000122,Yea
s105-111.2009,B001261,Nay
s105-111.2009,M000303,Nay
s105-111.2009,M001111,Yea
s105-111.2009,R000122,Yea
s107-114.2015,B001230,Yea
s107-114.2015,B001261,Nay
s107-114.2015,G000562,Nay
s107-114.2015,M000303,Nay
s107-114.2015,M001111,Yea
s107-114.2015,R000122,Yea
s120-114.2016,B001230,Nay
s120-114.2016,B001261,Yea
s120-114.2016,G000562,Yea
s120-114.2016,M000303,Yea
s120-114.2016,M001111,Nay
s120-114.2016,R000122,Nay
s126-112.2011,B001261,Yea
s126-112.2011,M000303,Yea
s126-112.2011,M001111,Nay
s126-112.2011,R000122,Nay
s134-112.2012,B001261,Yea
h960-111.2009,B001230,Not Voting
h960-111.2009,B001231,Aye
h960-111.2009,D000210,Aye
h960-111.2009,D000600,No
h960-111.2009,E000063,No
h960-111.2009,F000445,No
h960-111.2009,G000546,No
h960-111.2009,H001036,No
h960-111.2009,H001037,No
h960-111.2009,J000289,No
h960-111.2009,K000370,No
h960-111.2009,K000372,Aye
h960-111.2009,R000582,No
h960-111.2009,R000583,No
h960-111.2009,S001165,Aye
h960-111.2009,S001175,Aye
h960-111.2009,T000038,No
h960-111.2009,W000413,No
h960-111.2009,W000792,Aye
s134-112.2012,M001111,Nay
s134-112.2012,R000122,Nay
s136-112.2012,B001261,Yea
s136-112.2012,M000303,Yea
s136-112.2012,M001111,Nay
s136-112.2012,R000122,Nay
s142-111.2009,B001261,Yea
s142-111.2009,M000303,Yea
s142-111.2009,M001111,Nay
s142-111.2009,R000122,Nay
s156-112.2012,B001261,Yea
s156-112.2012,M000303,Nay
s156-112.2012,M001111,Nay
s156-112.2012,R000122,Nay
s158-113.2014,B001230,Yea
s158-113.2014,B001261,Yea
s158-113.2014,M000303,Yea
s158-113.2014,M001111,Yea
s158-113.2014,R000122,Yea
s167-113.2014,B001230,Yea
s167-113.2014,B001261,Nay
s167-113.2014,M000303,Nay
s167-113.2014,M001111,Yea
s167-113.2014,R000122,Yea
s167-114.2015,B001230,Nay
s167-114.2015,B001261,Yea
s167-114.2015,G000562,Yea
s167-114.2015,M000303,Nay
s167-114.2015,M001111,Nay
s167-114.2015,R000122,Nay
s280-113.2014,B001230,Nay
s228-114.2015,B001230,Yea
s228-114.2015,B001261,Yea
s228-114.2015,G000562,Yea
s228-114.2015,M000303,Yea
s228-114.2015,M001111,Yea
s228-114.2015,R000122,Yea
s229-112.2011,B001261,Yea
s229-112.2011,M000303,Yea
s229-112.2011,M001111,Nay
s229-112.2011,R000122,Nay
s233-111.2009,B001261,Nay
s233-111.2009,M000303,Nay
s233-111.2009,M001111,Yea
s233-111.2009,R000122,Yea
s233-112.2012,B001261,Nay
s233-112.2012,M000303,Nay
s233-112.2012,M001111,Yea
s233-112.2012,R000122,Yea
s252-113.2014,B001230,Yea
s252-113.2014,B001261,Nay
s252-113.2014,M000303,Nay
s252-113.2014,M001111,Yea
s252-113.2014,R000122,Yea
s274-111.2010,B001261,Yea
s274-111.2010,M000303,Yea
s274-111.2010,M001111,Nay
s274-111.2010,R000122,Nay
s276-113.2013,B001230,Yea
s276-113.2013,B001261,Yea
s276-113.2013,M000303,Not Voting
s276-113.2013,M001111,Yea
s276-113.2013,R000122,Yea
s280-113.2014,B001261,Yea
s280-113.2014,M000303,Yea
s280-113.2014,M001111,Nay
s280-113.2014,R000122,Nay
s287-113.2014,B001230,Yea
s287-113.2014,B001261,Nay
s287-113.2014,M000303,Nay
s287-113.2014,M001111,Yea
s287-113.2014,R000122,Yea
s302-114.2015,B001230,Yea
s302-114.2015,B001261,Yea
s302-114.2015,G000562,Not Voting
s302-114.2015,M000303,Yea
s302-114.2015,M001111,Yea
s302-114.2015,R000122,Yea
s305-113.2014,B001230,Yea
s305-113.2014,B001261,Nay
s305-113.2014,M000303,Yea
s305-113.2014,M001111,Yea
s305-113.2014,R000122,Yea
s324-111.2009,B001261,Yea
s324-111.2009,M000303,Yea
s324-111.2009,M001111,Yea
s324-111.2009,R000122,Yea
s350-113.2014,B001230,Yea
s350-113.2014,B001261,Nay
s350-113.2014,M000303,Nay
s350-113.2014,M001111,Yea
s350-113.2014,R000122,Yea
